"","x"
"42676",537
"42677",544
"42678",544
"42679",579
"42680",603
"42681",606
"42682",586
"42683",651
"42684",616
"42685",656
"42686",640
"42687",656
"42688",650
"42689",683
"42690",676
"42691",704
"42692",687
"42693",686
"42694",713
"42695",686
"42696",750
"42697",742
"42698",739
"42699",795
"42700",731
"42701",730
"42702",747
"42703",1
"42704",1
"42705",1
"42706",1
"42707",1
"42708",1
"42709",1
"42710",1
"42711",1
"42712",1
"42713",1
"42714",1
"42715",1
"42716",1
"42717",1
"42718",1
"42719",1
"42720",1
"42721",1
"42722",1
"42723",1
"42724",1
"42725",1
"42726",1
"42727",1
"42728",1
"42729",1
"42730",1
"42731",1
"42732",1
"42733",1
"42734",1
"42735",1
"42736",1
"42737",1
"42738",1
"42739",1
"42740",1
"42741",1
"42742",1
"42743",1
"42744",1
"42745",1
"42746",1
"42747",1
"42748",1
"42749",1
"42750",1
"42751",1
"42752",1
"42753",1
"42754",1
"42755",1
"42756",1
"42757",1
"42758",1
"42759",1
"42760",1
"42761",1
"42762",1
"42763",1
"42764",1
"42765",2
"42766",2
"42767",2
"42768",2
"42769",2
"42770",2
"42771",2
"42772",2
"42773",2
"42774",2
"42775",2
"42776",2
"42777",2
"42778",2
"42779",2
"42780",2
"42781",2
"42782",2
"42783",2
"42784",2
"42785",2
"42786",2
"42787",2
"42788",2
"42789",2
"42790",2
"42791",2
"42792",2
"42793",2
"42794",2
"42795",2
"42796",2
"42797",2
"42798",2
"42799",2
"42800",2
"42801",2
"42802",2
"42803",2
"42804",2
"42805",2
"42806",2
"42807",2
"42808",3
"42809",3
"42810",3
"42811",3
"42812",3
"42813",3
"42814",3
"42815",3
"42816",3
"42817",3
"42818",3
"42819",3
"42820",3
"42821",3
"42822",3
"42823",3
"42824",3
"42825",3
"42826",3
"42827",3
"42828",3
"42829",3
"42830",3
"42831",3
"42832",3
"42833",3
"42834",3
"42835",3
"42836",3
"42837",3
"42838",3
"42839",3
"42840",3
"42841",3
"42842",3
"42843",3
"42844",4
"42845",4
"42846",4
"42847",4
"42848",4
"42849",4
"42850",4
"42851",4
"42852",4
"42853",4
"42854",4
"42855",4
"42856",4
"42857",4
"42858",4
"42859",4
"42860",4
"42861",4
"42862",4
"42863",4
"42864",4
"42865",4
"42866",4
"42867",4
"42868",4
"42869",4
"42870",5
"42871",5
"42872",5
"42873",5
"42874",5
"42875",5
"42876",5
"42877",5
"42878",5
"42879",5
"42880",5
"42881",5
"42882",5
"42883",5
"42884",5
"42885",5
"42886",5
"42887",5
"42888",5
"42889",5
"42890",5
"42891",6
"42892",6
"42893",6
"42894",6
"42895",6
"42896",6
"42897",6
"42898",6
"42899",6
"42900",6
"42901",6
"42902",6
"42903",6
"42904",6
"42905",6
"42906",6
"42907",6
"42908",6
"42909",6
"42910",6
"42911",6
"42912",6
"42913",6
"42914",6
"42915",6
"42916",6
"42917",6
"42918",6
"42919",6
"42920",6
"42921",6
"42922",6
"42923",7
"42924",7
"42925",7
"42926",7
"42927",7
"42928",7
"42929",7
"42930",7
"42931",7
"42932",7
"42933",8
"42934",8
"42935",8
"42936",8
"42937",8
"42938",8
"42939",8
"42940",8
"42941",8
"42942",8
"42943",8
"42944",8
"42945",8
"42946",9
"42947",9
"42948",9
"42949",9
"42950",9
"42951",9
"42952",9
"42953",9
"42954",9
"42955",9
"42956",9
"42957",9
"42958",9
"42959",9
"42960",10
"42961",10
"42962",10
"42963",10
"42964",10
"42965",10
"42966",10
"42967",10
"42968",11
"42969",11
"42970",11
"42971",11
"42972",11
"42973",11
"42974",11
"42975",11
"42976",11
"42977",11
"42978",11
"42979",12
"42980",12
"42981",12
"42982",12
"42983",12
"42984",12
"42985",12
"42986",12
"42987",12
"42988",12
"42989",13
"42990",13
"42991",13
"42992",13
"42993",13
"42994",13
"42995",13
"42996",13
"42997",13
"42998",13
"42999",13
"43000",14
"43001",14
"43002",14
"43003",14
"43004",14
"43005",14
"43006",14
"43007",14
"43008",14
"43009",14
"43010",14
"43011",14
"43012",14
"43013",14
"43014",15
"43015",15
"43016",15
"43017",15
"43018",15
"43019",15
"43020",15
"43021",15
"43022",15
"43023",15
"43024",15
"43025",16
"43026",16
"43027",16
"43028",16
"43029",16
"43030",16
"43031",16
"43032",16
"43033",16
"43034",16
"43035",16
"43036",16
"43037",17
"43038",17
"43039",17
"43040",17
"43041",17
"43042",17
"43043",17
"43044",17
"43045",17
"43046",18
"43047",18
"43048",18
"43049",18
"43050",19
"43051",19
"43052",19
"43053",19
"43054",19
"43055",19
"43056",19
"43057",19
"43058",20
"43059",20
"43060",20
"43061",20
"43062",20
"43063",20
"43064",20
"43065",20
"43066",21
"43067",21
"43068",21
"43069",21
"43070",22
"43071",22
"43072",22
"43073",22
"43074",22
"43075",22
"43076",22
"43077",22
"43078",22
"43079",22
"43080",22
"43081",23
"43082",23
"43083",23
"43084",23
"43085",23
"43086",23
"43087",24
"43088",24
"43089",24
"43090",24
"43091",24
"43092",24
"43093",24
"43094",24
"43095",24
"43096",25
"43097",25
"43098",25
"43099",25
"43100",25
"43101",25
"43102",25
"43103",26
"43104",26
"43105",26
"43106",26
"43107",27
"43108",27
"43109",27
"43110",27
"43111",27
"43112",27
"43113",28
"43114",29
"43115",29
"43116",29
"43117",30
"43118",31
"43119",30
"43120",31
"43121",31
"43122",31
"43123",30
"43124",31
"43125",31
"43126",30
"43127",31
"43128",31
"43129",31
"43130",31
"43131",31
"43132",31
"43133",32
"43134",33
"43135",33
"43136",33
"43137",33
"43138",34
"43139",35
"43140",35
"43141",36
"43142",35
"43143",37
"43144",37
"43145",37
"43146",37
"43147",37
"43148",38
"43149",38
"43150",39
"43151",38
"43152",38
"43153",38
"43154",40
"43155",42
"43156",41
"43157",41
"43158",41
"43159",42
"43160",42
"43161",41
"43162",41
"43163",43
"43164",44
"43165",43
"43166",44
"43167",43
"43168",44
"43169",43
"43170",44
"43171",43
"43172",43
"43173",44
"43174",44
"43175",44
"43176",44
"43177",43
"43178",44
"43179",44
"43180",45
"43181",45
"43182",45
"43183",45
"43184",45
"43185",45
"43186",45
"43187",45
"43188",45
"43189",45
"43190",46
"43191",46
"43192",46
"43193",48
"43194",49
"43195",49
"43196",49
"43197",48
"43198",49
"43199",48
"43200",49
"43201",50
"43202",51
"43203",50
"43204",51
"43205",50
"43206",50
"43207",51
"43208",51
"43209",53
"43210",52
"43211",53
"43212",52
"43213",52
"43214",55
"43215",55
"43216",55
"43217",54
"43218",56
"43219",57
"43220",57
"43221",56
"43222",56
"43223",57
"43224",58
"43225",59
"43226",59
"43227",59
"43228",59
"43229",60
"43230",59
"43231",63
"43232",62
"43233",61
"43234",63
"43235",61
"43236",61
"43237",63
"43238",62
"43239",64
"43240",64
"43241",67
"43242",68
"43243",67
"43244",67
"43245",70
"43246",69
"43247",71
"43248",69
"43249",71
"43250",69
"43251",70
"43252",70
"43253",69
"43254",74
"43255",74
"43256",72
"43257",74
"43258",73
"43259",72
"43260",72
"43261",72
"43262",77
"43263",77
"43264",76
"43265",76
"43266",76
"43267",76
"43268",80
"43269",79
"43270",79
"43271",79
"43272",80
"43273",78
"43274",79
"43275",79
"43276",78
"43277",80
"43278",78
"43279",79
"43280",81
"43281",83
"43282",81
"43283",82
"43284",81
"43285",82
"43286",87
"43287",86
"43288",87
"43289",87
"43290",85
"43291",87
"43292",85
"43293",87
"43294",89
"43295",88
"43296",90
"43297",88
"43298",88
"43299",90
"43300",95
"43301",95
"43302",93
"43303",93
"43304",94
"43305",93
"43306",95
"43307",93
"43308",94
"43309",94
"43310",93
"43311",93
"43312",99
"43313",99
"43314",96
"43315",96
"43316",96
"43317",99
"43318",99
"43319",103
"43320",103
"43321",101
"43322",101
"43323",105
"43324",108
"43325",107
"43326",107
"43327",106
"43328",107
"43329",105
"43330",110
"43331",111
"43332",111
"43333",113
"43334",110
"43335",113
"43336",112
"43337",117
"43338",114
"43339",115
"43340",118
"43341",119
"43342",117
"43343",124
"43344",124
"43345",122
"43346",124
"43347",120
"43348",120
"43349",128
"43350",127
"43351",128
"43352",126
"43353",128
"43354",128
"43355",126
"43356",136
"43357",136
"43358",133
"43359",141
"43360",139
"43361",138
"43362",147
"43363",146
"43364",147
"43365",148
"43366",148
"43367",144
"43368",146
"43369",157
"43370",155
"43371",154
"43372",157
"43373",152
"43374",157
"43375",159
"43376",162
"43377",162
"43378",163
"43379",164
"43380",165
"43381",166
"43382",171
"43383",166
"43384",167
"43385",169
"43386",172
"43387",174
"43388",177
"43389",173
"43390",173
"43391",178
"43392",180
"43393",177
"43394",177
"43395",175
"43396",175
"43397",173
"43398",175
"43399",175
"43400",189
"43401",185
"43402",183
"43403",196
"43404",197
"43405",199
"43406",191
"43407",196
"43408",193
"43409",191
"43410",199
"43411",209
"43412",211
"43413",203
"43414",204
"43415",216
"43416",212
"43417",220
"43418",219
"43419",213
"43420",214
"43421",216
"43422",212
"43423",212
"43424",215
"43425",226
"43426",225
"43427",227
"43428",231
"43429",223
"43430",230
"43431",224
"43432",227
"43433",225
"43434",235
"43435",239
"43436",242
"43437",236
"43438",252
"43439",249
"43440",250
"43441",248
"43442",260
"43443",250
"43444",264
"43445",266
"43446",262
"43447",267
"43448",275
"43449",265
"43450",272
"43451",262
"43452",285
"43453",286
"43454",286
"43455",285
"43456",285
"43457",282
"43458",296
"43459",300
"43460",300
"43461",302
"43462",298
"43463",300
"43464",299
"43465",293
"43466",305
"43467",301
"43468",303
"43469",315
"43470",316
"43471",321
"43472",311
"43473",310
"43474",330
"43475",369
"43476",356
"43477",353
"43478",356
"43479",352
"43480",353
"43481",370
"43482",372
"43483",370
"43484",372
"43485",380
"43486",385
"43487",406
"43488",407
"43489",419
"43490",406
"43491",397
"43492",408
"43493",408
"43494",413
"43495",451
"43496",431
"43497",435
"43498",433
"43499",434
"43500",432
"43501",459
"43502",457
"43503",478
"43504",472
"43505",461
"43506",467
"43507",471
"43508",510
"43509",500
"43510",518
"43511",518
"43512",503
"43513",492
"43514",504
"43515",555
"43516",530
"43517",527
"43518",543
"43519",559
"43520",527
"43521",557
"43522",561
"43523",582
"43524",570
"43525",604
"43526",625
"43527",663
"43528",614
"43529",625
"43530",618
"43531",650
"43532",612
"43533",641
"43534",657
"43535",645
"43536",642
"43537",660
"43538",716
"43539",703
"43540",711
"43541",706
"43542",752
"43543",763
"43544",748
"43545",783
"43546",734
"43547",1
"43548",1
"43549",1
"43550",1
"43551",1
"43552",1
"43553",1
"43554",1
"43555",1
"43556",1
"43557",1
"43558",1
"43559",1
"43560",1
"43561",1
"43562",1
"43563",1
"43564",1
"43565",1
"43566",1
"43567",1
"43568",1
"43569",1
"43570",1
"43571",1
"43572",1
"43573",1
"43574",1
"43575",1
"43576",1
"43577",1
"43578",1
"43579",1
"43580",1
"43581",1
"43582",1
"43583",1
"43584",1
"43585",1
"43586",1
"43587",1
"43588",1
"43589",1
"43590",1
"43591",1
"43592",1
"43593",1
"43594",1
"43595",1
"43596",1
"43597",1
"43598",1
"43599",1
"43600",1
"43601",1
"43602",1
"43603",1
"43604",1
"43605",1
"43606",1
"43607",1
"43608",1
"43609",1
"43610",1
"43611",1
"43612",1
"43613",1
"43614",1
"43615",2
"43616",2
"43617",2
"43618",2
"43619",2
"43620",2
"43621",2
"43622",2
"43623",2
"43624",2
"43625",2
"43626",2
"43627",2
"43628",2
"43629",2
"43630",2
"43631",2
"43632",2
"43633",2
"43634",2
"43635",2
"43636",2
"43637",2
"43638",2
"43639",2
"43640",2
"43641",2
"43642",2
"43643",2
"43644",2
"43645",2
"43646",2
"43647",2
"43648",2
"43649",2
"43650",3
"43651",3
"43652",3
"43653",3
"43654",3
"43655",3
"43656",3
"43657",3
"43658",3
"43659",3
"43660",3
"43661",3
"43662",3
"43663",3
"43664",3
"43665",3
"43666",3
"43667",3
"43668",3
"43669",3
"43670",3
"43671",3
"43672",3
"43673",3
"43674",3
"43675",3
"43676",3
"43677",3
"43678",3
"43679",3
"43680",3
"43681",4
"43682",4
"43683",4
"43684",4
"43685",4
"43686",4
"43687",4
"43688",4
"43689",4
"43690",4
"43691",4
"43692",4
"43693",4
"43694",4
"43695",4
"43696",4
"43697",4
"43698",5
"43699",5
"43700",5
"43701",5
"43702",5
"43703",5
"43704",5
"43705",5
"43706",5
"43707",5
"43708",5
"43709",5
"43710",5
"43711",5
"43712",5
"43713",6
"43714",6
"43715",6
"43716",6
"43717",6
"43718",6
"43719",6
"43720",6
"43721",6
"43722",6
"43723",6
"43724",6
"43725",6
"43726",6
"43727",6
"43728",6
"43729",6
"43730",6
"43731",6
"43732",6
"43733",6
"43734",6
"43735",7
"43736",7
"43737",7
"43738",7
"43739",7
"43740",7
"43741",7
"43742",7
"43743",7
"43744",7
"43745",7
"43746",7
"43747",7
"43748",7
"43749",7
"43750",7
"43751",7
"43752",7
"43753",7
"43754",7
"43755",7
"43756",7
"43757",7
"43758",7
"43759",7
"43760",8
"43761",8
"43762",8
"43763",8
"43764",8
"43765",8
"43766",8
"43767",8
"43768",8
"43769",8
"43770",8
"43771",8
"43772",8
"43773",8
"43774",9
"43775",9
"43776",9
"43777",9
"43778",9
"43779",9
"43780",9
"43781",9
"43782",9
"43783",9
"43784",9
"43785",9
"43786",9
"43787",9
"43788",9
"43789",10
"43790",10
"43791",10
"43792",10
"43793",10
"43794",10
"43795",10
"43796",10
"43797",10
"43798",10
"43799",10
"43800",10
"43801",10
"43802",10
"43803",10
"43804",10
"43805",10
"43806",11
"43807",11
"43808",11
"43809",11
"43810",11
"43811",11
"43812",11
"43813",11
"43814",11
"43815",11
"43816",11
"43817",11
"43818",11
"43819",11
"43820",11
"43821",12
"43822",12
"43823",12
"43824",12
"43825",12
"43826",12
"43827",12
"43828",12
"43829",12
"43830",12
"43831",13
"43832",13
"43833",13
"43834",13
"43835",13
"43836",13
"43837",13
"43838",13
"43839",13
"43840",13
"43841",13
"43842",14
"43843",14
"43844",14
"43845",14
"43846",14
"43847",14
"43848",14
"43849",14
"43850",14
"43851",14
"43852",14
"43853",14
"43854",14
"43855",14
"43856",14
"43857",15
"43858",15
"43859",15
"43860",16
"43861",16
"43862",16
"43863",16
"43864",16
"43865",16
"43866",16
"43867",16
"43868",16
"43869",16
"43870",16
"43871",17
"43872",17
"43873",17
"43874",17
"43875",18
"43876",18
"43877",18
"43878",18
"43879",18
"43880",18
"43881",18
"43882",18
"43883",19
"43884",19
"43885",19
"43886",19
"43887",19
"43888",19
"43889",20
"43890",20
"43891",20
"43892",20
"43893",20
"43894",20
"43895",20
"43896",20
"43897",20
"43898",21
"43899",21
"43900",21
"43901",21
"43902",22
"43903",22
"43904",22
"43905",22
"43906",22
"43907",22
"43908",22
"43909",22
"43910",22
"43911",22
"43912",22
"43913",23
"43914",23
"43915",23
"43916",23
"43917",23
"43918",23
"43919",23
"43920",23
"43921",24
"43922",24
"43923",24
"43924",25
"43925",25
"43926",25
"43927",25
"43928",25
"43929",25
"43930",25
"43931",26
"43932",26
"43933",26
"43934",26
"43935",27
"43936",27
"43937",27
"43938",27
"43939",27
"43940",27
"43941",28
"43942",28
"43943",29
"43944",29
"43945",29
"43946",29
"43947",29
"43948",29
"43949",30
"43950",30
"43951",30
"43952",31
"43953",31
"43954",30
"43955",32
"43956",32
"43957",32
"43958",32
"43959",33
"43960",34
"43961",34
"43962",34
"43963",36
"43964",36
"43965",35
"43966",35
"43967",36
"43968",36
"43969",36
"43970",37
"43971",37
"43972",37
"43973",37
"43974",37
"43975",37
"43976",37
"43977",37
"43978",37
"43979",37
"43980",39
"43981",38
"43982",39
"43983",39
"43984",40
"43985",40
"43986",40
"43987",40
"43988",40
"43989",42
"43990",42
"43991",42
"43992",41
"43993",42
"43994",42
"43995",41
"43996",42
"43997",42
"43998",42
"43999",42
"44000",44
"44001",43
"44002",43
"44003",43
"44004",43
"44005",43
"44006",44
"44007",44
"44008",43
"44009",45
"44010",45
"44011",45
"44012",45
"44013",45
"44014",47
"44015",46
"44016",46
"44017",46
"44018",46
"44019",48
"44020",48
"44021",49
"44022",48
"44023",49
"44024",49
"44025",49
"44026",49
"44027",51
"44028",51
"44029",50
"44030",51
"44031",51
"44032",50
"44033",50
"44034",51
"44035",51
"44036",53
"44037",53
"44038",52
"44039",52
"44040",52
"44041",54
"44042",55
"44043",54
"44044",55
"44045",55
"44046",54
"44047",54
"44048",55
"44049",56
"44050",57
"44051",56
"44052",58
"44053",56
"44054",59
"44055",59
"44056",59
"44057",59
"44058",59
"44059",62
"44060",62
"44061",62
"44062",62
"44063",62
"44064",63
"44065",61
"44066",61
"44067",62
"44068",61
"44069",65
"44070",64
"44071",64
"44072",67
"44073",68
"44074",66
"44075",67
"44076",66
"44077",66
"44078",68
"44079",67
"44080",70
"44081",70
"44082",72
"44083",72
"44084",73
"44085",73
"44086",73
"44087",76
"44088",75
"44089",76
"44090",76
"44091",75
"44092",75
"44093",76
"44094",77
"44095",77
"44096",77
"44097",79
"44098",78
"44099",79
"44100",78
"44101",80
"44102",78
"44103",80
"44104",79
"44105",78
"44106",78
"44107",81
"44108",82
"44109",81
"44110",82
"44111",84
"44112",82
"44113",84
"44114",81
"44115",85
"44116",87
"44117",86
"44118",90
"44119",95
"44120",94
"44121",92
"44122",94
"44123",98
"44124",97
"44125",98
"44126",98
"44127",97
"44128",99
"44129",101
"44130",104
"44131",104
"44132",100
"44133",103
"44134",102
"44135",103
"44136",103
"44137",104
"44138",105
"44139",109
"44140",106
"44141",105
"44142",112
"44143",110
"44144",110
"44145",114
"44146",117
"44147",123
"44148",123
"44149",122
"44150",121
"44151",128
"44152",129
"44153",127
"44154",128
"44155",126
"44156",126
"44157",134
"44158",134
"44159",132
"44160",134
"44161",134
"44162",142
"44163",139
"44164",138
"44165",138
"44166",140
"44167",143
"44168",141
"44169",139
"44170",140
"44171",145
"44172",149
"44173",148
"44174",150
"44175",148
"44176",146
"44177",145
"44178",150
"44179",145
"44180",151
"44181",155
"44182",156
"44183",156
"44184",151
"44185",154
"44186",160
"44187",160
"44188",163
"44189",161
"44190",161
"44191",158
"44192",159
"44193",161
"44194",170
"44195",166
"44196",172
"44197",169
"44198",170
"44199",181
"44200",178
"44201",175
"44202",181
"44203",181
"44204",177
"44205",187
"44206",184
"44207",189
"44208",185
"44209",185
"44210",183
"44211",188
"44212",192
"44213",194
"44214",195
"44215",192
"44216",197
"44217",200
"44218",197
"44219",205
"44220",206
"44221",205
"44222",211
"44223",202
"44224",210
"44225",220
"44226",215
"44227",217
"44228",218
"44229",215
"44230",218
"44231",224
"44232",224
"44233",235
"44234",240
"44235",245
"44236",235
"44237",238
"44238",246
"44239",247
"44240",251
"44241",253
"44242",252
"44243",255
"44244",255
"44245",266
"44246",263
"44247",266
"44248",261
"44249",264
"44250",261
"44251",281
"44252",288
"44253",286
"44254",279
"44255",287
"44256",280
"44257",281
"44258",281
"44259",303
"44260",296
"44261",298
"44262",305
"44263",309
"44264",309
"44265",322
"44266",326
"44267",314
"44268",316
"44269",318
"44270",311
"44271",328
"44272",328
"44273",339
"44274",332
"44275",355
"44276",353
"44277",355
"44278",362
"44279",362
"44280",350
"44281",390
"44282",380
"44283",386
"44284",378
"44285",387
"44286",374
"44287",386
"44288",389
"44289",390
"44290",378
"44291",380
"44292",379
"44293",410
"44294",416
"44295",398
"44296",408
"44297",419
"44298",448
"44299",449
"44300",449
"44301",424
"44302",474
"44303",470
"44304",476
"44305",461
"44306",452
"44307",479
"44308",496
"44309",492
"44310",515
"44311",551
"44312",552
"44313",535
"44314",546
"44315",554
"44316",541
"44317",537
"44318",558
"44319",530
"44320",585
"44321",605
"44322",593
"44323",575
"44324",581
"44325",632
"44326",641
"44327",634
"44328",673
"44329",711
"44330",686
"44331",720
"44332",722
"44333",691
"44334",717
"44335",706
"44336",796
"44337",740
"44338",737
"44339",760
"44340",755
"44341",738
"44342",1
"44343",1
"44344",1
"44345",1
"44346",1
"44347",1
"44348",1
"44349",1
"44350",1
"44351",1
"44352",1
"44353",1
"44354",1
"44355",1
"44356",1
"44357",1
"44358",1
"44359",1
"44360",1
"44361",1
"44362",1
"44363",1
"44364",1
"44365",1
"44366",1
"44367",1
"44368",1
"44369",1
"44370",1
"44371",1
"44372",1
"44373",1
"44374",1
"44375",1
"44376",1
"44377",1
"44378",1
"44379",1
"44380",1
"44381",1
"44382",1
"44383",1
"44384",1
"44385",1
"44386",1
"44387",1
"44388",1
"44389",1
"44390",1
"44391",1
"44392",1
"44393",1
"44394",1
"44395",1
"44396",1
"44397",1
"44398",1
"44399",1
"44400",1
"44401",1
"44402",2
"44403",2
"44404",2
"44405",2
"44406",2
"44407",2
"44408",2
"44409",2
"44410",2
"44411",2
"44412",2
"44413",2
"44414",2
"44415",2
"44416",2
"44417",2
"44418",2
"44419",2
"44420",2
"44421",2
"44422",2
"44423",2
"44424",2
"44425",2
"44426",2
"44427",2
"44428",2
"44429",2
"44430",2
"44431",2
"44432",2
"44433",2
"44434",2
"44435",2
"44436",2
"44437",2
"44438",2
"44439",2
"44440",2
"44441",2
"44442",3
"44443",3
"44444",3
"44445",3
"44446",3
"44447",3
"44448",3
"44449",3
"44450",3
"44451",3
"44452",3
"44453",3
"44454",3
"44455",3
"44456",3
